scene_name,candidate_id,source_track_ids,point_count,mvpdist_class,mvpdist_score,fusion_score,support_score,best_existing_iou,seed_in_existing_mask_ratio,gt_instance_id,gt_class,best_iou,precision,coverage,geometry_error,semantic_exact,passes_final_score,passes_export_overlap,fusion_decision
scene0353_02,13,[3],1153,closet rod,0.030429888516664505,0.016365769234750988,7.563780431127798,0.5816498316498316,0.5993061578490894,161044,doorframe,0.4318801089918256,0.5498699045967043,0.6680716543730242,overmerged_or_boundary_leakage,False,False,False,unavailable
scene0353_02,14,[22],135,bag,0.3815946877002716,0.20130015859445333,5.504696518504512,0.004853527474432311,0.2074074074074074,8016,shelf,0.03148320895522388,1.0,0.03148320895522388,fragment_or_undercoverage,False,True,True,applied
scene0353_02,15,[9],168,shoe,0.1919330209493637,0.09867144227790865,2.8186205686205685,0.4938650306748466,0.9583333333333334,63047,shoe,0.4938650306748466,0.9583333333333334,0.5047021943573667,partial_overlap,True,False,False,unavailable
scene0355_01,0,"[8, 14]",3671,folded chair,0.2043313831090927,0.2043313831090927,269.22572799175305,0.5082676163825999,1.0,2002,chair,0.513624678663239,0.5442658676110051,0.9012178619756428,mixed_multiple_instances,False,True,False,unavailable
scene0355_01,1,[4],2326,folded chair,0.4164138734340668,0.4164138734340668,152.5301673096888,0.9356395816572808,1.0,2006,chair,0.8917940466613034,0.9531384350816853,0.9326882625157762,good_geometry,False,True,False,unavailable
scene0355_01,2,[20],1535,dining table,0.026172958314418793,0.026172958314418793,110.63184799721968,0.31274801587301587,0.8214983713355049,4008,table,0.303855421686747,0.8214983713355049,0.3253353973168215,fragment_or_undercoverage,False,False,False,unavailable
scene0355_01,3,[0],2458,table,0.42564618587493896,0.42564618587493896,109.95778910135994,0.6540713145290048,1.0,4008,table,0.6203632642619595,0.9865744507729862,0.6256449948400413,good_geometry,True,True,False,unavailable
scene0355_01,4,[10],2106,office chair,0.29007434844970703,0.29007434844970703,100.7083085131632,0.9696132596685083,1.0,2004,chair,1.0,1.0,1.0,good_geometry,False,True,False,unavailable
scene0355_01,5,"[13, 28]",1898,closet wall,0.034755028784275055,0.03128528267841556,80.03312770997108,0.00831515812431843,0.0321390937829294,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0355_01,6,[11],2081,tv stand,0.030711881816387177,0.027483330329185384,78.97522850274117,0.2051996285979573,0.3185968284478616,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0355_01,7,[25],1084,folded chair,0.022069234400987625,0.01945131218286309,76.2753689542816,0.22392147911435745,0.9049815498154982,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0355_01,8,[7],1060,divider,0.029120739549398422,0.024183554870349563,66.09162572486349,0.13721467042831495,0.5047169811320755,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0355_01,9,[22],1158,desk,0.031727250665426254,0.02589030382295903,63.20546709817595,0.33663980161190327,0.47063903281519864,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0355_01,10,[27],505,telephone,0.13004222512245178,0.08391861986091646,29.063648029547462,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,unavailable
scene0355_01,11,[19],982,paper,0.12403296679258347,0.07648993690909617,23.33807516997952,0.3154701718907988,0.6975560081466395,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0355_01,12,[23],2614,folded chair,0.08559654653072357,0.05173635907668322,20.884220622413174,0.3889744906694059,0.8691660290742158,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0355_01,13,[12],735,folded chair,0.1854790896177292,0.11166647374986956,20.408692947558894,0.45342381246144353,1.0,2005,chair,0.4646017699115044,1.0,0.4646017699115044,fragment_or_undercoverage,False,False,False,unavailable
scene0355_01,14,[16],138,tissue box,0.021808715537190437,0.011386073808843161,4.41764705882353,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0357_00,0,"[2, 20]",2578,towel,0.07956816256046295,0.07956816256046295,172.64037945546426,0.2505643340857788,0.30100853374709075,31031,towel,0.2505643340857788,0.2583397982932506,0.8927613941018767,overmerged_or_boundary_leakage,True,False,True,applied
scene0357_00,1,[16],1346,stairs,0.0867127999663353,0.0867127999663353,133.62032453115756,0.12364537103932294,0.9346210995542348,58003,stairs,0.10318690783807064,0.8900445765230312,0.10451928110277439,fragment_or_undercoverage,True,False,False,unavailable
scene0357_00,2,[3],5780,ceiling,0.47961053252220154,0.43917510642543267,83.13822430707478,0.4264257565618262,0.9922145328719724,41008,ceiling,0.44985985674244783,0.9996539792387543,0.4499299174583398,fragment_or_undercoverage,True,True,False,unavailable
scene0357_00,3,[11],546,towel,0.14416943490505219,0.12346964678886325,71.28408233018115,0.041935483870967745,0.1227106227106227,31031,towel,0.041935483870967745,0.09523809523809523,0.06970509383378017,weak_or_wrong_geometry,True,False,True,applied
scene0357_00,4,[31],568,curtain,0.16363511979579926,0.13929944943467876,70.25617680179039,0.08620689655172414,0.5545774647887324,21013,curtain,0.12724867724867725,0.846830985915493,0.13024641213105875,fragment_or_undercoverage,True,False,True,applied
scene0357_00,5,"[8, 27]",745,shelf,0.33691519498825073,0.2829617607964662,67.97209802682478,0.0411989161090527,1.0,8011,shelf,0.04340732972091126,1.0,0.04340732972091126,fragment_or_undercoverage,True,True,False,unavailable
scene0357_00,6,[14],2792,ceiling,0.15739896893501282,0.12693598765028594,61.29201926690574,0.18678097750421338,0.9455587392550143,41008,ceiling,0.20800494513985474,0.9641833810888252,0.20962466905466437,fragment_or_undercoverage,True,False,False,unavailable
scene0357_00,7,[6],380,recycling bin,0.030911482870578766,0.020196069512248314,30.670337601116692,0.6060606060606061,1.0,63023,shoe,0.0032414910858995136,0.005263157894736842,0.008368200836820083,weak_or_wrong_geometry,False,False,False,unavailable
scene0357_00,8,[25],962,stairs,0.04755817726254463,0.030891616607296713,29.910851867849047,0.05441220760967774,0.6237006237006237,58003,stairs,0.04561521629355327,0.5634095634095634,0.047286686442156695,weak_or_wrong_geometry,True,False,True,applied
scene0357_00,9,[5],290,telephone,0.06285931169986725,0.039761631239256225,26.509916077684935,0.007111935683364255,0.07931034482758621,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0357_00,10,[23],249,bag,0.04023735225200653,0.025213692122050962,25.324807478074657,0.1271571298819255,0.5622489959839357,107019,pipe,0.07366189719130896,0.5582329317269076,0.07822172200337647,weak_or_wrong_geometry,False,False,True,applied
scene0357_00,11,[21],4314,stairs,0.07377263158559799,0.04617855827277733,25.191571129454964,0.011092461504779974,0.03847936949466852,58003,stairs,0.009793253536452665,0.03546592489568846,0.013348455766881871,weak_or_wrong_geometry,True,False,True,applied
scene0357_00,12,[0],165,stair rail,0.09429340064525604,0.05816917738259491,23.37910603401582,0.0009324776479622621,0.10303030303030303,8011,shelf,0.0009820345445092716,0.10303030303030303,0.0009905028258462973,weak_or_wrong_geometry,False,False,True,applied
scene0357_00,13,[24],795,paper,0.04035864770412445,0.022778854316931416,12.882148499755266,0.0004432624113475177,0.0025157232704402514,58003,stairs,0.05745837287550686,0.8377358490566038,0.05810504274995638,fragment_or_undercoverage,False,False,True,applied
scene0357_00,14,[1],6457,refrigerator,0.09396283328533173,0.052516768981461466,11.782003895064985,0.49478347863370015,0.8318104382840328,5006,door,0.49189499354468513,0.5310515719374322,0.8696424042607152,mixed_multiple_instances,False,False,False,unavailable
scene0357_00,15,[19],354,shoe,0.0665816068649292,0.03670876142925114,10.266973591431586,0.0,0.0,63020,shoe,0.837708830548926,0.9915254237288136,0.84375,good_geometry,True,False,True,applied
scene0357_00,16,[4],328,table,0.03831331804394722,0.020822477493011367,8.695767195767196,0.5714285714285714,1.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0357_00,17,[26],175,backpack,0.0042717899195849895,0.002311727475314045,8.232264171765863,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,unavailable
scene0357_00,18,[18],370,paper cutter,0.058411769568920135,0.03119544740367139,6.812197726226503,0.3975609756097561,0.44054054054054054,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0357_00,19,[9],8569,refrigerator,0.016436338424682617,0.008752190132248072,6.498052134346649,0.005614192679092746,0.008635780137705683,63024,shoe,0.005521201413427562,0.005834986579530867,0.0931098696461825,weak_or_wrong_geometry,False,False,True,applied
scene0357_00,20,[13],144,shoe,0.047314491122961044,0.02505039446676771,5.888888888888889,0.0,0.0,63024,shoe,0.2681564245810056,1.0,0.2681564245810056,fragment_or_undercoverage,True,False,True,applied
scene0357_00,21,[7],618,stairs,0.02593822591006756,0.01348928570466654,4.010858348109785,0.0628792634442352,0.9902912621359223,58003,stairs,0.0533658876874782,0.9902912621359223,0.053393823067527484,fragment_or_undercoverage,True,False,False,unavailable
scene0357_00,22,[15],118,ceiling,0.027096398174762726,0.013940946415727478,2.898889555822329,0.008803342285884811,1.0,41008,ceiling,0.0013908205841446453,0.15254237288135594,0.0014016508332035508,weak_or_wrong_geometry,True,False,False,unavailable
scene0357_00,23,[10],277,ceiling,0.08040130138397217,0.04120093011384184,2.4882169931024545,0.009678668215253582,0.5703971119133574,7014,cabinet,0.0407612767870523,0.9819494584837545,0.04079184163167367,fragment_or_undercoverage,False,False,True,applied
scene0357_00,24,[12],297,stairs,0.007967879995703697,0.004049166110371423,1.6372262773722628,0.0,0.0,58003,stairs,0.025911708253358926,1.0,0.025911708253358926,fragment_or_undercoverage,True,False,True,applied
scene0377_00,0,[10],3529,chair,0.3342668414115906,0.3342668414115906,658.9010908160043,0.7105606258148631,0.8070274865400964,2012,chair,0.92616899097621,0.9597619722300935,0.9635846372688478,good_geometry,True,True,False,unavailable
scene0377_00,1,[14],2001,bathroom stall,0.01664210855960846,0.01664210855960846,191.06065144330591,0.3563945875163684,0.8950524737631185,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0377_00,2,[25],7134,pipe,0.03646654635667801,0.03646654635667801,145.64219526515225,0.2056009981976986,0.6223717409587889,102011,bucket,0.015306122448979591,0.0159798149705635,0.26635514018691586,weak_or_wrong_geometry,False,False,True,applied
scene0377_00,3,[2],8938,shower floor,0.2685881555080414,0.2685881555080414,133.11701470337425,0.010042194092827004,0.017341687178339674,2012,chair,0.009484435797665369,0.013090176773327366,0.033285917496443815,weak_or_wrong_geometry,False,True,True,applied
scene0377_00,4,[12],2129,ceiling,0.16371794044971466,0.16279767578449775,98.87579252134611,0.1805839416058394,0.9981211836542978,41015,ceiling,0.13645802432512608,0.4321277595115077,0.16627507681185613,weak_or_wrong_geometry,True,False,False,unavailable
scene0377_00,5,[0],1142,storage bin,0.07779557257890701,0.07423254625552714,90.84002802404737,0.47197898423817863,1.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0377_00,6,[20],699,broom,0.027796514332294464,0.026082078230088502,87.66438063628645,0.06228172293364377,0.3834048640915594,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0377_00,7,[9],1373,storage organizer,0.2744796872138977,0.2107717985118434,53.57915964658782,0.2799575821845175,1.0,8004,shelf,0.2698834594152525,0.9613983976693372,0.27284001653575857,fragment_or_undercoverage,False,True,False,unavailable
scene0377_00,8,[29],166,counter,0.07646225392818451,0.05771499685658503,50.96336791429815,0.15845070422535212,0.5421686746987951,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0377_00,9,"[15, 18]",142,machine,0.022849390283226967,0.016509542819679434,44.50751302365016,0.01508319079458871,0.6830985915492958,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0377_00,10,[30],390,ceiling,0.06358551234006882,0.044638283415117955,40.40394351588437,0.011037107516650808,0.15897435897435896,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0377_00,11,"[5, 24]",509,ceiling,0.09995078295469284,0.06825420359741964,36.575625682409935,0.00108359133126935,0.0137524557956778,41015,ceiling,0.00115990057995029,0.0137524557956778,0.0012651364540032532,weak_or_wrong_geometry,True,False,True,applied
scene0377_00,12,[8],106,ladder,0.0007332533714361489,0.0004751292886614442,29.594845975506885,0.01893533404787424,1.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0377_00,13,[4],512,ceiling,0.013551422394812107,0.008756736031558961,29.237149819952528,0.005126611775671897,0.076171875,41015,ceiling,0.02631578947368421,0.302734375,0.028013735767214894,weak_or_wrong_geometry,True,False,True,applied
scene0377_00,14,[6],822,ceiling,0.093105748295784,0.05850035764899696,25.66433054842002,0.11147540983606558,0.9197080291970803,41015,ceiling,0.12777284826974267,0.8759124087591241,0.13012832098319177,fragment_or_undercoverage,True,False,False,unavailable
scene0377_00,15,[27],112,closet rod,0.08244588226079941,0.05126449045778264,24.3591288055326,0.07249255213505462,0.6517857142857143,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0377_00,16,[7],468,broom,0.011698884889483452,0.006758533110283527,15.541492614548517,0.059036417100203575,1.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0377_00,17,[1],495,storage organizer,0.17432284355163574,0.10045189963684296,15.248119627062364,0.10098206660973527,1.0,8004,shelf,0.09732510288065843,0.9555555555555556,0.09776767259198016,fragment_or_undercoverage,False,False,False,unavailable
scene0377_00,18,[17],277,bucket,0.3840865194797516,0.22098871557882016,15.072362278244631,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,True,applied
scene0377_00,19,[3],309,bucket,0.4493396282196045,0.2552682439607133,13.619288364193304,0.7219626168224299,1.0,102011,bucket,0.7219626168224299,1.0,0.7219626168224299,good_geometry,True,True,False,unavailable
scene0377_00,20,[23],187,ceiling,0.033935051411390305,0.01771166353707897,4.385659077764341,0.013587871982032566,0.6737967914438503,41015,ceiling,0.0008748906386701663,0.026737967914438502,0.0009036688957166094,weak_or_wrong_geometry,True,False,True,applied
scene0389_00,0,[29],2159,dish rack,0.15331421792507172,0.15331421792507172,303.2680521227269,0.3538390379278446,0.539138490041686,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0389_00,1,"[3, 9, 17]",135,backpack,0.04028712585568428,0.04028712585568428,100.61152100653325,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0389_00,2,"[5, 18]",673,divider,0.18053093552589417,0.15443094658983852,71.08530030044405,0.03082832660297449,0.9301634472511144,11006,bed,0.03139724749241894,1.0,0.03139724749241894,fragment_or_undercoverage,False,False,False,unavailable
scene0389_00,3,[4],7140,stairs,0.026513511314988136,0.021465497255551018,61.92119557862207,0.010317739477078204,0.019327731092436976,48019,backpack,0.0018645121193287756,0.0021008403361344537,0.016304347826086956,weak_or_wrong_geometry,False,False,True,applied
scene0389_00,4,[24],783,nightstand,0.08473537862300873,0.06346226812863291,49.78930680413719,0.10007880220646179,0.3243933588761175,34020,nightstand,0.04316546762589928,0.13793103448275862,0.059113300492610835,mixed_multiple_instances,True,False,True,applied
scene0389_00,5,[7],510,closet rod,0.26566028594970703,0.1959775520748515,47.539969231195236,0.4169453734671126,0.7333333333333333,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,False,unavailable
scene0389_00,6,"[0, 28]",182,nightstand,0.02514706552028656,0.01815979682798583,44.42875502380998,0.019069767441860466,0.22527472527472528,34020,nightstand,0.020833333333333332,0.22527472527472528,0.022441160372194856,weak_or_wrong_geometry,True,False,True,applied
scene0389_00,7,[19],3483,ceiling,0.6234487295150757,0.3915415824394118,25.605062261962274,0.6189297276709198,0.9331036462819409,41011,ceiling,0.5736166007905138,1.0,0.5736166007905138,good_geometry,True,True,False,unavailable
scene0389_00,8,[23],8213,closet wall,0.07029417157173157,0.04314407423922274,22.75292040449314,0.14892103391036282,0.21526847680506514,155017,ironing board,0.14221411192214112,0.1423353220504079,0.9940476190476191,overmerged_or_boundary_leakage,False,False,True,applied
scene0389_00,9,[1],1463,bag,0.28481581807136536,0.16557807388378376,16.270279512562333,0.4718482252141983,0.9699248120300752,47023,bag,0.4718482252141983,0.5269993164730007,0.8184713375796179,mixed_multiple_instances,True,True,False,unavailable
scene0389_00,10,[20],111,monitor,0.020949091762304306,0.01212653506860091,15.771463566944117,0.11924119241192412,0.42342342342342343,34020,nightstand,0.0015503875968992248,0.02702702702702703,0.0016420361247947454,weak_or_wrong_geometry,False,False,True,applied
scene0389_00,11,[13],1072,bed,0.05756765231490135,0.030980433329787064,7.631393965210549,0.052187638731317515,0.9869402985074627,11006,bed,0.04932630891883071,0.9869402985074627,0.04935852577560065,fragment_or_undercoverage,True,False,False,unavailable
scene0389_00,12,[25],177,lamp,0.32639220356941223,0.173193345318103,6.125908293192936,0.25392670157068065,0.5480225988700564,-1,,0.0,0.0,0.0,background_or_non_instance,False,True,True,applied
scene0389_00,13,[12],140,backpack,0.14879363775253296,0.07787880601292314,4.680290352800915,0.08962264150943396,0.95,155017,ironing board,0.0038138825324180014,0.03571428571428571,0.004251700680272109,weak_or_wrong_geometry,False,False,False,unavailable
scene0389_00,14,[10],475,ceiling,0.023340141400694847,0.012180681651482434,4.375388669408913,0.0001820830298616169,0.002105263157894737,41011,ceiling,0.07751810401579987,0.991578947368421,0.0775691699604743,fragment_or_undercoverage,True,False,True,applied
scene0412_01,0,[29],8489,closet wall,0.024473827332258224,0.024473827332258224,191.4149423315302,0.039685402987228516,0.12168688891506656,4012,table,9.637625289128758e-05,0.00011779950524207798,0.0005296610169491525,weak_or_wrong_geometry,False,False,True,applied
scene0412_01,1,[6],1903,counter,0.1235400140285492,0.1205549829865319,95.16750736109277,0.18927589367552705,0.5507094062007357,35019,counter,0.08260869565217391,0.15974776668418286,0.14608361364728495,weak_or_wrong_geometry,True,False,True,applied
scene0412_01,2,[22],2724,refrigerator,0.099103182554245,0.08996943690803026,81.56720014270923,0.7284768211920529,0.9104258443465492,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0412_01,3,[8],1307,stand,0.10530224442481995,0.0934691890479646,77.52554004619816,0.5167597765363129,0.9908186687069626,87025,rack,0.3234191452136966,0.990053557765876,0.32447342026078235,fragment_or_undercoverage,False,False,False,unavailable
scene0412_01,4,[28],2383,blinds,0.054055068641901016,0.047465633467050926,75.6195474711052,0.5009027598658756,0.9647503147293328,4007,table,0.6736038848421783,0.814939152328997,0.7952497952497952,good_geometry,False,False,False,unavailable
scene0412_01,5,[3],2789,stand,0.03196679428219795,0.026651499825980463,66.74490154192576,0.07013924703455389,0.1484403011832198,4007,table,0.08459465063238648,0.14628899247041952,0.16707616707616707,weak_or_wrong_geometry,False,False,True,applied
scene0412_01,6,[14],1399,closet wall,0.035558439791202545,0.026286242478953663,47.84812063355546,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,7,[5],154,shower curtain rod,0.014329894445836544,0.010075393686540427,40.62062668532448,0.059202059202059204,0.8441558441558441,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0412_01,8,[4],2151,storage organizer,0.16067735850811005,0.10361706565686586,28.97531627224988,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,9,[0],111,closet rod,0.020133184269070625,0.012390590266216273,23.08624508296162,0.04450681635926223,1.0,87025,rack,0.027833500501504512,1.0,0.027833500501504512,fragment_or_undercoverage,False,False,False,unavailable
scene0412_01,10,[11],226,closet door,0.0035439857747405767,0.0021703277322568785,22.47948328267477,0.050718132854578095,1.0,16004,window,0.04393468118195956,1.0,0.04393468118195956,fragment_or_undercoverage,False,False,False,unavailable
scene0412_01,11,[17],158,toilet,0.03795614093542099,0.02212030412790978,16.557181961915035,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,12,[16],174,closet wall,0.003993610385805368,0.0023001732332157444,15.19267084196956,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,13,[12],279,refrigerator,0.006660686805844307,0.0037883700413987842,13.753135429659984,0.0998240985048373,0.8136200716845878,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0412_01,14,[26],152,closet wall,0.0005328068509697914,0.00030276568967905104,13.649323062558357,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,15,[24],142,blinds,0.001175882644020021,0.0006633512347187621,12.826095034610894,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,16,[23],153,dish rack,0.01959945261478424,0.010364621136732626,5.76439393939394,0.0005151983513652757,0.006535947712418301,4012,table,0.0004901960784313725,0.006535947712418301,0.0005296610169491525,weak_or_wrong_geometry,False,False,True,applied
scene0412_01,17,[1],201,shelf,0.11735299229621887,0.061841548352219056,5.394071582121221,0.026324614352783368,0.7810945273631841,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,False,unavailable
scene0412_01,18,[13],142,counter,0.03823980316519737,0.019807023045723324,3.59375,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0412_01,19,[7],138,broom,0.01699289306998253,0.008725626135078013,2.6973582325612044,0.03096947935368043,1.0,16004,window,0.026827371695178848,1.0,0.026827371695178848,fragment_or_undercoverage,False,False,False,unavailable
scene0426_02,0,[16],1148,tv,0.1284763365983963,0.1284763365983963,144.39559940369696,0.3039538714991763,0.7195121951219512,33013,tv,0.09536156727167963,0.2883275261324042,0.12471740768651093,weak_or_wrong_geometry,True,False,False,unavailable
scene0426_02,1,"[19, 28]",772,tv,0.07332856208086014,0.07332856208086014,137.0388974875125,0.34585492227979275,0.5310880829015544,36023,dresser,0.009889604415823367,0.05569948186528497,0.011881735285990605,weak_or_wrong_geometry,False,False,False,unavailable
scene0426_02,2,"[2, 11, 18]",9585,armchair,0.028574343770742416,0.028574343770742416,119.57827544972592,0.006810778797749482,0.013354199269692228,5031,door,0.0011310617842499647,0.0016692749087115284,0.0034957395674022284,weak_or_wrong_geometry,False,False,True,applied
scene0426_02,3,[23],362,paper bag,0.09861136227846146,0.07067899392602353,43.34858031154312,0.0003650967506389193,0.0027624309392265192,26003,box,0.0005282620179609086,0.0027624309392265192,0.0006527415143603133,weak_or_wrong_geometry,False,False,True,applied
scene0426_02,4,"[15, 20]",815,tv stand,0.029687635600566864,0.020007376967375156,34.78592392176309,0.14601870864704541,0.7852760736196319,36023,dresser,0.16868740115972589,0.7852760736196319,0.1768444321635811,fragment_or_undercoverage,False,False,False,unavailable
scene0426_02,5,[5],1578,door,0.03720594197511673,0.02289928137441315,23.094754003154396,0.07273538598839803,0.10899873257287707,276006,closet door,0.016979805083894302,0.10709759188846642,0.01977996254681648,weak_or_wrong_geometry,False,False,True,applied
scene0426_02,6,[27],124,ladder,0.004974594339728355,0.0027496508612774484,10.547742127153892,0.0,0.0,122028,ladder,0.031273836765827616,0.33064516129032256,0.033387622149837134,weak_or_wrong_geometry,True,False,True,applied
scene0426_02,7,[10],157,tube,0.09556129574775696,0.05100757137937807,6.753620239761845,0.06602186711522287,1.0,26003,box,0.057608015028177834,0.5859872611464968,0.06005221932114883,weak_or_wrong_geometry,False,False,False,unavailable
scene0426_02,8,[14],198,paper bag,0.09764891117811203,0.05168546613884784,5.859789966471469,0.013774104683195593,0.17676767676767677,26003,box,0.0778816199376947,0.6313131313131313,0.08159268929503917,weak_or_wrong_geometry,False,False,True,applied
scene0430_00,0,"[5, 22]",8027,office chair,0.019666792824864388,0.019666792824864388,799.8489398335693,0.009692746278112133,0.019060670237946928,52032,whiteboard,0.012013455069678039,0.018686931605830324,0.03254502061184639,weak_or_wrong_geometry,False,False,True,applied
scene0430_00,1,[1],5549,projector screen,0.5613205432891846,0.5613205432891846,346.57084639100344,0.40094416408920724,1.0,609023,projector screen,0.9657152801949183,1.0,0.9657152801949183,good_geometry,True,True,False,unavailable
scene0430_00,2,[7],9093,desk,0.3889677822589874,0.3889677822589874,298.1608038746128,0.5478460014855162,1.0,4021,table,0.5361642839835231,0.9733861211921259,0.544141153325956,good_geometry,False,True,False,unavailable
scene0430_00,3,[4],6832,bulletin board,0.21912674605846405,0.21912674605846405,290.55646354770016,0.7946439440048692,0.9994145199063232,52032,whiteboard,0.621227150347173,0.6416861826697893,0.9511824690822304,mixed_multiple_instances,False,True,False,unavailable
scene0430_00,4,"[8, 26]",738,office chair,0.03381954878568649,0.03381954878568649,104.56979100301507,0.041987359989988114,0.9092140921409214,4021,table,0.04108247107083818,0.9092140921409214,0.04125169064305914,fragment_or_undercoverage,False,False,False,unavailable
scene0430_00,5,[10],3848,desk,0.0071450271643698215,0.0071450271643698215,104.08894881027504,0.012369172216936251,0.016891891891891893,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0430_00,6,[2],13264,door,0.09103835374116898,0.08817079291321414,93.70032363259203,0.35341220603087575,0.6441495778045838,5022,door,0.32796591811683157,0.3424306393244873,0.8858981860737273,overmerged_or_boundary_leakage,True,False,False,unavailable
scene0430_00,7,[9],408,bulletin board,0.023937076330184937,0.02287841843200079,91.15465996280285,0.05104232469993683,0.9901960784313726,52033,whiteboard,0.141209367354072,0.9901960784313726,0.14140707035351768,fragment_or_undercoverage,False,False,False,unavailable
scene0430_00,8,[30],770,office chair,0.12023023515939713,0.11202802330945018,86.35582499015703,0.1585253456221198,0.44675324675324674,2018,chair,0.35575992255566313,0.9545454545454546,0.361890694239291,fragment_or_undercoverage,False,False,True,unavailable
scene0430_00,9,"[0, 21]",905,office chair,0.1264069378376007,0.11095046372327602,75.54489590724499,0.21526104417670683,0.9215469613259668,2008,chair,0.21526104417670683,0.5922651933701657,0.2527109853842527,mixed_multiple_instances,False,False,False,unavailable
scene0430_00,10,[28],617,office chair,0.22071485221385956,0.19123494833658725,73.28688705669155,0.28732394366197184,0.9918962722852512,2007,chair,0.30029440628066734,0.9918962722852512,0.3010329562223315,fragment_or_undercoverage,False,True,False,unavailable
scene0430_00,11,[24],757,office chair,0.06973528116941452,0.058844599090780145,68.76564661099847,0.18796372629843364,0.9973579920739762,2007,chair,0.1953727506426735,0.6023778071334214,0.22429906542056074,mixed_multiple_instances,False,False,False,unavailable
scene0430_00,12,[12],1395,office chair,0.4978245496749878,0.36363805454083037,46.09084858440064,0.4777397260273973,1.0,2003,chair,0.4777397260273973,1.0,0.4777397260273973,fragment_or_undercoverage,False,True,False,unavailable
scene0430_00,13,[16],1085,office chair,0.06437788158655167,0.041398063177539655,28.60958502302621,0.0004708375022070508,0.007373271889400922,4021,table,0.00046128120855676644,0.007373271889400922,0.0004918234353866962,weak_or_wrong_geometry,False,False,True,applied
scene0430_00,14,[13],452,table,0.015125063247978687,0.00824666954750375,9.046414051932453,0.02840266432072389,1.0,4021,table,0.026210791234423915,0.9446902654867256,0.02625107586376491,fragment_or_undercoverage,True,False,False,unavailable
scene0430_00,15,[18],131,power outlet,0.18795236945152283,0.10117529468259943,7.660568449172805,0.0,0.0,-1,,0.0,0.0,0.0,background_or_non_instance,False,False,True,applied
scene0430_00,16,[15],106,door,0.026571137830615044,0.013816991671919823,4.0,0.017801998183469572,1.0,5022,door,0.018886292834890964,0.9150943396226415,0.018919446069826408,fragment_or_undercoverage,True,False,False,unavailable
scene0458_00,0,"[13, 28, 29]",1762,counter,0.09037941694259644,0.09037941694259644,169.92065252569955,0.060735215769845495,0.18104426787741204,78004,shower,0.05073103718967717,0.293416572077185,0.057791191594008494,weak_or_wrong_geometry,False,False,True,applied
